cds,county,district,school,el_count,reclass_count,year,reclass_rate,org_level_num,county_code,district_code,school_code,charter_num,dass_num
30664806027874,Orange,Cypress Elementary,Steve Luther Elementary,72,1,20,0.0138888888888889,4,30,66480,6027874,,
30664806027874,Orange,Cypress Elementary,Steve Luther Elementary,58,7,21,0.120689655172414,4,30,66480,6027874,,
30664806027874,Orange,Cypress Elementary,Steve Luther Elementary,58,10,25,0.172413793103448,4,30,66480,6027874,0,0
30664980000001,Orange,Fountain Valley Elementary,"Nonpublic, Nonsectarian Schools",1,0,25,0,4,30,66498,0000001,0,0
30664986027916,Orange,Fountain Valley Elementary,Fulton (Harry C.) Middle,27,13,19,0.481481481481482,4,30,66498,6027916,,
30664986027916,Orange,Fountain Valley Elementary,Fulton (Harry C.) Middle,32,4,20,0.125,4,30,66498,6027916,,
30664986027916,Orange,Fountain Valley Elementary,Fulton (Harry C.) Middle,36,0,21,0,4,30,66498,6027916,,
30664986027916,Orange,Fountain Valley Elementary,Fulton (Harry C.) Middle,50,11,25,0.22,4,30,66498,6027916,0,0
30664986027924,Orange,Fountain Valley Elementary,Tamura (Hisamatsu) Elementary,114,26,19,0.228070175438597,4,30,66498,6027924,,
30664986027924,Orange,Fountain Valley Elementary,Tamura (Hisamatsu) Elementary,101,28,20,0.277227722772277,4,30,66498,6027924,,
30664986027924,Orange,Fountain Valley Elementary,Tamura (Hisamatsu) Elementary,72,0,21,0,4,30,66498,6027924,,
30664986027924,Orange,Fountain Valley Elementary,Tamura (Hisamatsu) Elementary,72,17,25,0.236111111111111,4,30,66498,6027924,0,0
30664986027973,Orange,Fountain Valley Elementary,Gisler (Robert) Elementary,62,6,19,0.0967741935483871,4,30,66498,6027973,,
30664986027973,Orange,Fountain Valley Elementary,Gisler (Robert) Elementary,69,9,20,0.130434782608696,4,30,66498,6027973,,
30664986027973,Orange,Fountain Valley Elementary,Gisler (Robert) Elementary,50,0,21,0,4,30,66498,6027973,,
30664986027973,Orange,Fountain Valley Elementary,Gisler (Robert) Elementary,41,6,25,0.146341463414634,4,30,66498,6027973,0,0
30664986027999,Orange,Fountain Valley Elementary,Newland (William T.) Elementary,29,6,19,0.206896551724138,4,30,66498,6027999,,
30664986027999,Orange,Fountain Valley Elementary,Newland (William T.) Elementary,29,4,20,0.137931034482759,4,30,66498,6027999,,
30664986027999,Orange,Fountain Valley Elementary,Newland (William T.) Elementary,23,0,21,0,4,30,66498,6027999,,
30664986027999,Orange,Fountain Valley Elementary,Newland (William T.) Elementary,20,0,25,0,4,30,66498,6027999,0,0
30664986066922,Orange,Fountain Valley Elementary,Cox (James H.) Elementary,172,39,19,0.226744186046512,4,30,66498,6066922,,
30664986066922,Orange,Fountain Valley Elementary,Cox (James H.) Elementary,139,45,20,0.323741007194245,4,30,66498,6066922,,
30664986066922,Orange,Fountain Valley Elementary,Cox (James H.) Elementary,139,0,21,0,4,30,66498,6066922,,
30664986066922,Orange,Fountain Valley Elementary,Cox (James H.) Elementary,101,14,25,0.138613861386139,4,30,66498,6066922,0,0
30664986068605,Orange,Fountain Valley Elementary,Oka (Isojiro) Elementary,29,2,19,0.0689655172413793,4,30,66498,6068605,,
30664986068605,Orange,Fountain Valley Elementary,Oka (Isojiro) Elementary,22,8,20,0.363636363636364,4,30,66498,6068605,,
30664986068605,Orange,Fountain Valley Elementary,Oka (Isojiro) Elementary,25,0,21,0,4,30,66498,6068605,,
30664986068605,Orange,Fountain Valley Elementary,Oka (Isojiro) Elementary,42,8,25,0.19047619047619,4,30,66498,6068605,0,0
30664986071096,Orange,Fountain Valley Elementary,Talbert (Samuel E.) Middle,26,8,19,0.307692307692308,4,30,66498,6071096,,
30664986071096,Orange,Fountain Valley Elementary,Talbert (Samuel E.) Middle,29,8,20,0.275862068965517,4,30,66498,6071096,,
30664986071096,Orange,Fountain Valley Elementary,Talbert (Samuel E.) Middle,27,0,21,0,4,30,66498,6071096,,
30664986071096,Orange,Fountain Valley Elementary,Talbert (Samuel E.) Middle,38,8,25,0.210526315789474,4,30,66498,6071096,0,0
30664986085278,Orange,Fountain Valley Elementary,Plavan (Urbain H.) Elementary,126,19,19,0.150793650793651,4,30,66498,6085278,,
30664986085278,Orange,Fountain Valley Elementary,Plavan (Urbain H.) Elementary,109,31,20,0.284403669724771,4,30,66498,6085278,,
30664986085278,Orange,Fountain Valley Elementary,Plavan (Urbain H.) Elementary,103,1,21,0.00970873786407767,4,30,66498,6085278,,
30664986085278,Orange,Fountain Valley Elementary,Plavan (Urbain H.) Elementary,103,20,25,0.194174757281553,4,30,66498,6085278,0,0
30664986094627,Orange,Fountain Valley Elementary,Masuda (Kazuo) Middle,100,18,19,0.18,4,30,66498,6094627,,
30664986094627,Orange,Fountain Valley Elementary,Masuda (Kazuo) Middle,95,26,20,0.273684210526316,4,30,66498,6094627,,
30664986094627,Orange,Fountain Valley Elementary,Masuda (Kazuo) Middle,94,0,21,0,4,30,66498,6094627,,
30664986094627,Orange,Fountain Valley Elementary,Masuda (Kazuo) Middle,91,22,25,0.241758241758242,4,30,66498,6094627,0,0
30664986094635,Orange,Fountain Valley Elementary,Courreges (Roch) Elementary,73,17,19,0.232876712328767,4,30,66498,6094635,,
30664986094635,Orange,Fountain Valley Elementary,Courreges (Roch) Elementary,69,14,20,0.202898550724638,4,30,66498,6094635,,
30664986094635,Orange,Fountain Valley Elementary,Courreges (Roch) Elementary,71,0,21,0,4,30,66498,6094635,,
30664986094635,Orange,Fountain Valley Elementary,Courreges (Roch) Elementary,50,8,25,0.16,4,30,66498,6094635,0,0
30665060000001,Orange,Fullerton Elementary,"Nonpublic, Nonsectarian Schools",2,0,21,0,4,30,66506,0000001,,
30665060102582,Orange,Fullerton Elementary,Robert C. Fisler Elementary,184,80,19,0.434782608695652,4,30,66506,0102582,,
30665060102582,Orange,Fullerton Elementary,Robert C. Fisler Elementary,175,44,20,0.251428571428571,4,30,66506,0102582,,
30665060102582,Orange,Fullerton Elementary,Robert C. Fisler Elementary,151,12,21,0.0794701986754967,4,30,66506,0102582,,
30665060102582,Orange,Fullerton Elementary,Robert C. Fisler Elementary,163,41,25,0.251533742331288,4,30,66506,0102582,0,0
30665066028005,Orange,Fullerton Elementary,Acacia Elementary,53,21,19,0.39622641509434,4,30,66506,6028005,,
30665066028005,Orange,Fullerton Elementary,Acacia Elementary,45,19,20,0.422222222222222,4,30,66506,6028005,,
30665066028005,Orange,Fullerton Elementary,Acacia Elementary,39,1,21,0.0256410256410256,4,30,66506,6028005,,
30665066028005,Orange,Fullerton Elementary,Acacia Elementary,43,10,25,0.232558139534884,4,30,66506,6028005,0,0
30665066028013,Orange,Fullerton Elementary,Beechwood Elementary,72,28,19,0.388888888888889,4,30,66506,6028013,,
30665066028013,Orange,Fullerton Elementary,Beechwood Elementary,67,18,20,0.26865671641791,4,30,66506,6028013,,
30665066028013,Orange,Fullerton Elementary,Beechwood Elementary,64,1,21,0.015625,4,30,66506,6028013,,
30665066028013,Orange,Fullerton Elementary,Beechwood Elementary,89,24,25,0.269662921348315,4,30,66506,6028013,0,0
30665066028021,Orange,Fullerton Elementary,Commonwealth Elementary,136,23,19,0.169117647058824,4,30,66506,6028021,,
30665066028021,Orange,Fullerton Elementary,Commonwealth Elementary,141,8,20,0.0567375886524823,4,30,66506,6028021,,
30665066028021,Orange,Fullerton Elementary,Commonwealth Elementary,115,4,21,0.0347826086956522,4,30,66506,6028021,,
30665066028021,Orange,Fullerton Elementary,Commonwealth Elementary,85,12,25,0.141176470588235,4,30,66506,6028021,0,0
30665066028039,Orange,Fullerton Elementary,Fern Drive Elementary,71,18,19,0.253521126760563,4,30,66506,6028039,,
30665066028039,Orange,Fullerton Elementary,Fern Drive Elementary,79,4,20,0.0506329113924051,4,30,66506,6028039,,
30665066028039,Orange,Fullerton Elementary,Fern Drive Elementary,54,2,21,0.037037037037037,4,30,66506,6028039,,
30665066028039,Orange,Fullerton Elementary,Fern Drive Elementary,43,5,25,0.116279069767442,4,30,66506,6028039,0,0
30665066028054,Orange,Fullerton Elementary,Golden Hill Elementary,67,14,19,0.208955223880597,4,30,66506,6028054,,
30665066028054,Orange,Fullerton Elementary,Golden Hill Elementary,53,10,20,0.188679245283019,4,30,66506,6028054,,
30665066028054,Orange,Fullerton Elementary,Golden Hill Elementary,45,6,21,0.133333333333333,4,30,66506,6028054,,
30665066028054,Orange,Fullerton Elementary,Golden Hill School for Creative & Performing Arts,35,5,25,0.142857142857143,4,30,66506,6028054,0,0
30665066028062,Orange,Fullerton Elementary,Hermosa Drive Elementary,94,10,19,0.106382978723404,4,30,66506,6028062,,
30665066028062,Orange,Fullerton Elementary,Hermosa Drive Elementary,78,6,20,0.0769230769230769,4,30,66506,6028062,,
30665066028062,Orange,Fullerton Elementary,Hermosa Drive Elementary,60,8,21,0.133333333333333,4,30,66506,6028062,,
30665066028062,Orange,Fullerton Elementary,Hermosa Drive Elementary,43,7,25,0.162790697674419,4,30,66506,6028062,0,0
30665066028070,Orange,Fullerton Elementary,Ladera Vista Junior High School of the Arts,160,4,19,0.025,4,30,66506,6028070,,
30665066028070,Orange,Fullerton Elementary,Ladera Vista Junior High School of the Arts,143,20,20,0.13986013986014,4,30,66506,6028070,,
30665066028070,Orange,Fullerton Elementary,Ladera Vista Junior High School of the Arts,129,21,21,0.162790697674419,4,30,66506,6028070,,
30665066028070,Orange,Fullerton Elementary,Ladera Vista Junior High School of the Arts,91,20,25,0.21978021978022,4,30,66506,6028070,0,0
30665066028088,Orange,Fullerton Elementary,Laguna Road Elementary,73,58,19,0.794520547945206,4,30,66506,6028088,,
30665066028088,Orange,Fullerton Elementary,Laguna Road Elementary,74,22,20,0.297297297297297,4,30,66506,6028088,,
30665066028088,Orange,Fullerton Elementary,Laguna Road Elementary,69,4,21,0.0579710144927536,4,30,66506,6028088,,
30665066028088,Orange,Fullerton Elementary,Laguna Road Elementary,75,12,25,0.16,4,30,66506,6028088,0,0
30665066028104,Orange,Fullerton Elementary,Nicolas Junior High,263,21,19,0.0798479087452472,4,30,66506,6028104,,
30665066028104,Orange,Fullerton Elementary,Nicolas Junior High,259,33,20,0.127413127413127,4,30,66506,6028104,,
30665066028104,Orange,Fullerton Elementary,Nicolas Junior High,196,52,21,0.26530612244898,4,30,66506,6028104,,
30665066028104,Orange,Fullerton Elementary,Nicolas Junior High,140,59,25,0.421428571428571,4,30,66506,6028104,0,0
30665066028112,Orange,Fullerton Elementary,Orangethorpe Elementary,237,34,19,0.143459915611814,4,30,66506,6028112,,
30665066028112,Orange,Fullerton Elementary,Orangethorpe Elementary,208,29,20,0.139423076923077,4,30,66506,6028112,,
30665066028112,Orange,Fullerton Elementary,Orangethorpe Elementary,183,5,21,0.0273224043715847,4,30,66506,6028112,,
30665066028112,Orange,Fullerton Elementary,Orangethorpe Elementary,168,25,25,0.148809523809524,4,30,66506,6028112,0,0
30665066028120,Orange,Fullerton Elementary,Pacific Drive Elementary,203,16,19,0.0788177339901478,4,30,66506,6028120,,
30665066028120,Orange,Fullerton Elementary,Pacific Drive Elementary,202,8,20,0.0396039603960396,4,30,66506,6028120,,
30665066028120,Orange,Fullerton Elementary,Pacific Drive Elementary,173,6,21,0.0346820809248555,4,30,66506,6028120,,
30665066028120,Orange,Fullerton Elementary,Pacific Drive Elementary,165,30,25,0.181818181818182,4,30,66506,6028120,0,0
30665066028138,Orange,Fullerton Elementary,Raymond Elementary,181,11,19,0.0607734806629834,4,30,66506,6028138,,
30665066028138,Orange,Fullerton Elementary,Raymond Elementary,191,7,20,0.0366492146596859,4,30,66506,6028138,,
30665066028138,Orange,Fullerton Elementary,Raymond Elementary,165,1,21,0.00606060606060606,4,30,66506,6028138,,
30665066028138,Orange,Fullerton Elementary,Raymond Elementary,117,18,25,0.153846153846154,4,30,66506,6028138,0,0
30665066028146,Orange,Fullerton Elementary,Richman Elementary,337,37,19,0.109792284866469,4,30,66506,6028146,,
30665066028146,Orange,Fullerton Elementary,Richman Elementary,290,26,20,0.0896551724137931,4,30,66506,6028146,,
30665066028146,Orange,Fullerton Elementary,Richman Elementary,224,17,21,0.0758928571428571,4,30,66506,6028146,,
30665066028146,Orange,Fullerton Elementary,Richman Elementary,131,15,25,0.114503816793893,4,30,66506,6028146,0,0
30665066028153,Orange,Fullerton Elementary,Rolling Hills Elementary,68,15,19,0.220588235294118,4,30,66506,6028153,,
30665066028153,Orange,Fullerton Elementary,Rolling Hills Elementary,67,4,20,0.0597014925373134,4,30,66506,6028153,,
30665066028153,Orange,Fullerton Elementary,Rolling Hills Elementary,60,7,21,0.116666666666667,4,30,66506,6028153,,
30665066028153,Orange,Fullerton Elementary,Rolling Hills Elementary,52,6,25,0.115384615384615,4,30,66506,6028153,0,0
30665066028161,Orange,Fullerton Elementary,Sunset Lane Elementary,205,54,19,0.263414634146342,4,30,66506,6028161,,
30665066028161,Orange,Fullerton Elementary,Sunset Lane Elementary,170,42,20,0.247058823529412,4,30,66506,6028161,,
30665066028161,Orange,Fullerton Elementary,Sunset Lane Elementary,146,7,21,0.0479452054794521,4,30,66506,6028161,,
30665066028161,Orange,Fullerton Elementary,Sunset Lane Elementary,142,28,25,0.197183098591549,4,30,66506,6028161,0,0
30665066028179,Orange,Fullerton Elementary,Valencia Park Elementary,314,38,19,0.121019108280255,4,30,66506,6028179,,
30665066028179,Orange,Fullerton Elementary,Valencia Park Elementary,236,42,20,0.177966101694915,4,30,66506,6028179,,
30665066028179,Orange,Fullerton Elementary,Valencia Park Elementary,199,17,21,0.085427135678392,4,30,66506,6028179,,
30665066028179,Orange,Fullerton Elementary,Valencia Park Elementary,165,17,25,0.103030303030303,4,30,66506,6028179,0,0
30665066028195,Orange,Fullerton Elementary,Woodcrest Elementary,206,14,19,0.0679611650485437,4,30,66506,6028195,,
30665066028195,Orange,Fullerton Elementary,Woodcrest Elementary,195,23,20,0.117948717948718,4,30,66506,6028195,,
30665066028195,Orange,Fullerton Elementary,Woodcrest Elementary,159,3,21,0.0188679245283019,4,30,66506,6028195,,
30665066028195,Orange,Fullerton Elementary,Woodcrest Elementary,137,21,25,0.153284671532847,4,30,66506,6028195,0,0
30665066085286,Orange,Fullerton Elementary,D. Russell Parks Junior High,119,6,19,0.0504201680672269,4,30,66506,6085286,,
30665066085286,Orange,Fullerton Elementary,D. Russell Parks Junior High,112,40,20,0.357142857142857,4,30,66506,6085286,,
30665066085286,Orange,Fullerton Elementary,D. Russell Parks Junior High,102,28,21,0.274509803921569,4,30,66506,6085286,,
30665066085286,Orange,Fullerton Elementary,D. Russell Parks Junior High,62,34,25,0.548387096774194,4,30,66506,6085286,0,0
30665066113617,Orange,Fullerton Elementary,Maple Elementary,136,25,19,0.183823529411765,4,30,66506,6113617,,
30665066113617,Orange,Fullerton Elementary,Maple Elementary,129,12,20,0.0930232558139535,4,30,66506,6113617,,
30665066113617,Orange,Fullerton Elementary,Maple Elementary,113,3,21,0.0265486725663717,4,30,66506,6113617,,
30665066113617,Orange,Fullerton Elementary,Maple Elementary,95,18,25,0.189473684210526,4,30,66506,6113617,0,0
30665140000001,Orange,Fullerton Joint Union High,"Nonpublic, Nonsectarian Schools",5,0,19,0,4,30,66514,0000001,,
30665140000001,Orange,Fullerton Joint Union High,"Nonpublic, Nonsectarian Schools",6,0,20,0,4,30,66514,0000001,,
30665140000001,Orange,Fullerton Joint Union High,"Nonpublic, Nonsectarian Schools",3,0,21,0,4,30,66514,0000001,,
30665140000001,Orange,Fullerton Joint Union High,"Nonpublic, Nonsectarian Schools",1,0,25,0,4,30,66514,0000001,0,0
30665143030335,Orange,Fullerton Joint Union High,La Sierra High (Alternative),132,21,19,0.159090909090909,4,30,66514,3030335,,
30665143030335,Orange,Fullerton Joint Union High,La Sierra High (Alternative),115,16,20,0.139130434782609,4,30,66514,3030335,,
30665143030335,Orange,Fullerton Joint Union High,La Sierra High (Alternative),62,6,21,0.0967741935483871,4,30,66514,3030335,,
30665143030335,Orange,Fullerton Joint Union High,La Sierra High (Alternative),39,4,25,0.102564102564103,4,30,66514,3030335,0,1
30665143030855,Orange,Fullerton Joint Union High,Buena Park High,350,77,19,0.22,4,30,66514,3030855,,
30665143030855,Orange,Fullerton Joint Union High,Buena Park High,372,51,20,0.137096774193548,4,30,66514,3030855,,
30665143030855,Orange,Fullerton Joint Union High,Buena Park High,460,12,21,0.0260869565217391,4,30,66514,3030855,,
30665143030855,Orange,Fullerton Joint Union High,Buena Park High,355,83,25,0.233802816901408,4,30,66514,3030855,0,0
30665143032505,Orange,Fullerton Joint Union High,Fullerton Union High,271,42,19,0.154981549815498,4,30,66514,3032505,,
30665143032505,Orange,Fullerton Joint Union High,Fullerton Union High,284,31,20,0.109154929577465,4,30,66514,3032505,,
30665143032505,Orange,Fullerton Joint Union High,Fullerton Union High,277,13,21,0.0469314079422383,4,30,66514,3032505,,
30665143032505,Orange,Fullerton Joint Union High,Fullerton Union High,203,43,25,0.211822660098522,4,30,66514,3032505,0,0
30665143033362,Orange,Fullerton Joint Union High,La Habra High,153,23,19,0.150326797385621,4,30,66514,3033362,,
30665143033362,Orange,Fullerton Joint Union High,La Habra High,190,10,20,0.0526315789473684,4,30,66514,3033362,,
30665143033362,Orange,Fullerton Joint Union High,La Habra High,165,0,21,0,4,30,66514,3033362,,
30665143033362,Orange,Fullerton Joint Union High,La Habra High,101,10,25,0.099009900990099,4,30,66514,3033362,0,0
30665143033610,Orange,Fullerton Joint Union High,La Vista High (Continuation),144,22,19,0.152777777777778,4,30,66514,3033610,,
30665143033610,Orange,Fullerton Joint Union High,La Vista High (Continuation),130,2,20,0.0153846153846154,4,30,66514,3033610,,
30665143033610,Orange,Fullerton Joint Union High,La Vista High (Continuation),170,2,21,0.0117647058823529,4,30,66514,3033610,,
30665143033610,Orange,Fullerton Joint Union High,La Vista High (Continuation),165,14,25,0.0848484848484849,4,30,66514,3033610,0,1
30665143037090,Orange,Fullerton Joint Union High,Sonora High,160,30,19,0.1875,4,30,66514,3037090,,
30665143037090,Orange,Fullerton Joint Union High,Sonora High,157,5,20,0.0318471337579618,4,30,66514,3037090,,
30665143037090,Orange,Fullerton Joint Union High,Sonora High,165,4,21,0.0242424242424242,4,30,66514,3037090,,
30665143037090,Orange,Fullerton Joint Union High,Sonora High,124,17,25,0.137096774193548,4,30,66514,3037090,0,0
